"Date","Open_BTC","High_BTC","Low_BTC","Close_BTC","Close_SP500","Open_SP500","High_SP500","Low_SP500"
2018-08-28,"6891.080078","7109.560059","6882.339844","7096.279785",2897.52,2901.45,2903.77,2893.5
2018-08-29,"7091.709961","7113.299805","6970.819824","7047.160156",2914.04,2900.62,2916.5,2898.4
2018-08-30,"7043.759766","7072.689941","6834.689941","6978.229980",2901.13,2908.94,2912.46,2895.22
2018-08-31,"6973.970215","7057.169922","6920.160156","7037.580078",2901.52,2898.37,2906.32,2891.73
2018-09-04,"7263.000000","7388.259766","7255.439941","7361.660156",2896.72,2896.96,2900.18,2885.13
2018-09-05,"7361.459961","7388.430176","6792.830078","6792.830078",2888.6,2891.59,2894.21,2876.92
2018-09-06,"6755.140137","6755.140137","6404.720215","6529.169922",2878.05,2888.64,2892.05,2867.29
2018-09-07,"6528.919922","6555.290039","6396.870117","6467.069824",2871.68,2868.26,2883.81,2864.12
2018-09-10,"6301.569824","6374.979980","6292.759766","6329.700195",2877.13,2881.39,2886.93,2875.94
2018-09-11,"6331.879883","6398.919922","6260.209961","6321.200195",2887.89,2871.57,2892.52,2866.78
2018-09-12,"6317.009766","6363.870117","6265.089844","6351.799805",2888.92,2888.29,2894.65,2879.2
2018-09-13,"6354.240234","6535.410156","6354.240234","6517.310059",2904.18,2896.85,2906.76,2896.39
2018-09-14,"6515.410156","6596.100098","6456.169922","6512.709961",2904.98,2906.38,2908.3,2895.77
2018-09-17,"6514.060059","6540.209961","6257.520020","6281.200195",2888.8,2903.83,2904.65,2886.16
2018-09-18,"6280.910156","6384.180176","6265.709961","6371.299805",2904.31,2890.74,2911.17,2890.43
2018-09-19,"6371.850098","6448.459961","6208.339844","6398.540039",2907.95,2906.6,2912.36,2903.82
2018-09-20,"6398.850098","6529.259766","6395.950195","6519.669922",2930.75,2919.73,2934.8,2919.73
2018-09-21,"6513.870117","6794.330078","6496.359863","6734.950195",2929.67,2936.76,2940.91,2927.11
2018-09-24,"6704.770020","6713.560059","6580.899902","6595.410156",2919.37,2921.83,2923.79,2912.63
2018-09-25,"6603.640137","6603.640137","6381.859863","6446.470215",2915.56,2921.75,2923.95,2913.7
2018-09-26,"6452.790039","6585.910156","6397.890137","6495.000000",2905.97,2916.98,2931.15,2903.28
2018-09-27,"6495.290039","6712.100098","6464.950195","6676.750000",2914,2911.65,2927.22,2909.27
2018-09-28,"6678.750000","6785.029785","6598.319824","6644.129883",2913.98,2910.03,2920.53,2907.5
2018-10-01,"6619.850098","6653.299805","6549.080078","6589.620117",2924.59,2926.29,2937.06,2917.91
2018-10-02,"6593.240234","6611.839844","6537.899902","6556.100098",2923.43,2923.8,2931.42,2919.37
2018-10-03,"6553.859863","6571.459961","6454.029785","6502.589844",2925.51,2931.69,2939.86,2921.36
2018-10-04,"6497.910156","6603.310059","6497.910156","6576.689941",2901.61,2919.35,2919.78,2883.92
2018-10-05,"6574.149902","6623.620117","6557.410156","6622.479980",2885.57,2902.54,2909.64,2869.29
2018-10-08,"6600.189941","6675.060059","6576.040039","6652.229980",2884.43,2877.53,2889.45,2862.08
2018-10-09,"6653.080078","6661.410156","6606.939941","6642.640137",2880.34,2882.51,2894.83,2874.27
2018-10-10,"6640.290039","6640.290039","6538.959961","6585.529785",2785.68,2873.9,2874.02,2784.86
2018-10-11,"6586.740234","6586.740234","6243.740234","6256.240234",2728.37,2776.87,2795.14,2710.51
2018-10-12,"6239.250000","6328.500000","6236.470215","6274.580078",2767.13,2770.54,2775.77,2729.44
2018-10-15,"6292.640137","6965.060059","6258.680176","6596.540039",2750.79,2763.83,2775.99,2749.03
2018-10-16,"6601.410156","6673.589844","6571.370117","6596.109863",2809.92,2767.05,2813.46,2766.91
2018-10-17,"6590.520020","6601.209961","6517.450195","6544.430176",2809.21,2811.67,2816.94,2781.81
2018-10-18,"6542.330078","6567.540039","6450.040039","6476.709961",2768.78,2802,2806.04,2755.18
2018-10-19,"6478.069824","6493.680176","6445.310059","6465.410156",2767.78,2775.66,2797.77,2760.27
2018-10-22,"6486.049805","6543.799805","6462.979980","6487.160156",2755.88,2773.94,2778.94,2749.22
2018-10-23,"6472.359863","6506.009766","6451.270020","6475.740234",2740.69,2721.03,2753.59,2691.43
2018-10-24,"6478.890137","6521.990234","6468.859863","6495.839844",2656.1,2737.87,2742.59,2651.89
2018-10-25,"6484.649902","6504.649902","6447.029785","6476.290039",2705.57,2674.88,2722.7,2667.84
2018-10-26,"6468.439941","6498.290039","6449.609863","6474.750000",2658.69,2667.86,2692.38,2628.16
2018-10-29,"6492.350098","6503.600098","6306.990234","6332.629883",2641.25,2682.65,2706.85,2603.54
2018-10-30,"6337.040039","6364.990234","6310.140137","6334.270020",2682.63,2640.68,2685.43,2635.34
2018-10-31,"6336.990234","6349.160156","6316.879883","6317.609863",2711.74,2705.6,2736.69,2705.6
2018-11-01,"6318.140137","6547.140137","6311.830078","6377.779785",2740.37,2717.58,2741.67,2708.85
2018-11-02,"6378.919922","6396.859863","6327.379883","6388.439941",2723.06,2745.45,2756.55,2700.44
2018-11-05,"6363.620117","6480.589844","6363.620117","6419.660156",2738.31,2726.37,2744.27,2717.94
2018-11-06,"6433.379883","6463.549805","6408.160156","6461.009766",2755.45,2738.4,2756.82,2737.08
2018-11-07,"6468.500000","6552.160156","6468.310059","6530.140137",2813.89,2774.13,2815.15,2774.13
2018-11-08,"6522.270020","6536.919922","6438.529785","6453.720215",2806.83,2806.38,2814.75,2794.99
2018-11-09,"6442.600098","6456.459961","6373.370117","6385.620117",2781.01,2794.1,2794.1,2764.24
2018-11-12,"6411.759766","6434.209961","6360.470215","6371.270020",2726.22,2773.93,2775.99,2722
2018-11-13,"6373.189941","6395.270020","6342.669922","6359.490234",2722.18,2730.05,2754.6,2714.98
2018-11-14,"6351.240234","6371.549805","5544.089844","5738.350098",2701.58,2737.9,2746.8,2685.75
2018-11-15,"5736.149902","5774.819824","5358.379883","5648.029785",2730.2,2693.52,2735.38,2670.75
2018-11-16,"5645.319824","5657.020020","5498.939941","5575.549805",2736.27,2718.54,2746.75,2712.16
2018-11-19,"5620.779785","5620.779785","4842.910156","4871.490234",2690.73,2730.74,2733.16,2681.09
2018-11-20,"4863.930176","4951.609863","4272.109863","4451.870117",2641.89,2654.6,2669.44,2631.52
2018-11-21,"4465.540039","4675.729980","4343.979980","4602.169922",2649.93,2657.74,2670.73,2649.82
2018-11-23,"4360.700195","4396.419922","4195.680176","4347.109863",2632.56,2633.36,2647.55,2631.09
2018-11-26,"4015.070068","4107.140137","3643.919922","3779.129883",2673.45,2649.97,2674.35,2649.97
2018-11-27,"3765.949951","3862.959961","3661.010010","3820.719971",2682.17,2663.75,2682.53,2655.89
2018-11-28,"3822.469971","4385.899902","3822.469971","4257.419922",2743.79,2691.45,2744,2684.38
2018-11-29,"4269.004395","4413.020508","4145.765137","4278.846680",2737.76,2736.97,2753.75,2722.94
2018-11-30,"4289.088867","4322.976563","3942.822021","4017.268555",2760.17,2737.76,2760.88,2732.76
2018-12-03,"4147.323730","4155.979492","3840.446289","3894.130859",2790.37,2790.5,2800.18,2773.38
2018-12-04,"3886.294922","4075.627686","3832.750000","3956.893799",2700.06,2782.43,2785.93,2697.18
2018-12-06,"3754.074463","3874.966064","3521.101807","3521.101807",2695.95,2663.51,2696.15,2621.53
2018-12-07,"3512.590332","3512.590332","3280.228760","3419.937256",2633.08,2691.26,2708.54,2623.14
2018-12-10,"3612.046387","3647.332520","3470.144531","3502.656006",2637.72,2630.86,2647.51,2583.23
2018-12-11,"3497.554688","3513.185059","3392.250000","3424.588135",2636.78,2664.44,2674.35,2621.3
2018-12-12,"3421.458252","3534.228516","3413.481445","3486.950195",2651.07,2658.23,2685.44,2650.26
2018-12-13,"3487.879395","3489.739502","3298.132080","3313.677246",2650.54,2658.7,2670.19,2637.27
2018-12-14,"3311.751953","3329.555908","3206.542236","3242.484863",2599.95,2629.68,2635.07,2593.84
2018-12-17,"3253.123047","3597.917969","3253.123047","3545.864746",2545.94,2590.75,2601.13,2530.54
2018-12-18,"3544.761475","3701.349365","3487.169189","3696.059082",2546.16,2559.9,2573.99,2528.71
2018-12-19,"3706.824951","3949.322998","3687.229980","3745.950684",2506.96,2547.05,2585.29,2488.96
2018-12-20,"3742.195068","4191.228516","3728.974609","4134.441406",2467.42,2496.77,2509.63,2441.18
2018-12-21,"4133.703613","4198.429688","3850.946289","3896.543701",2416.62,2465.38,2504.41,2408.55
2018-12-24,"4000.331787","4271.792480","4000.331787","4078.599121",2351.1,2400.56,2410.34,2351.1
2018-12-26,"3819.666748","3893.359619","3769.863770","3857.297607",2467.7,2363.12,2467.76,2346.58
2018-12-27,"3854.688477","3874.416992","3645.448486","3654.833496",2488.83,2442.5,2489.1,2397.94
2018-12-28,"3653.131836","3956.135986","3642.632080","3923.918701",2485.74,2498.77,2520.27,2472.89
2018-12-31,"3866.839111","3868.742920","3725.867432","3742.700439",2506.85,2498.94,2509.24,2482.82
2019-01-02,"3849.216309","3947.981201","3817.409424","3943.409424",2510.03,2476.96,2519.49,2467.47
2019-01-03,"3931.048584","3935.685059","3826.222900","3836.741211",2447.89,2491.92,2493.14,2443.96
2019-01-04,"3832.040039","3865.934570","3783.853760","3857.717529",2531.94,2474.33,2538.07,2474.33
2019-01-07,"4078.584961","4092.613525","4020.894043","4025.248291",2549.69,2535.61,2566.16,2524.56
2019-01-08,"4028.472168","4109.020996","3996.955322","4030.847900",2574.41,2568.11,2579.82,2547.56
2019-01-09,"4031.552002","4068.403564","4022.662842","4035.296387",2584.96,2580,2595.32,2568.89
2019-01-10,"4034.411377","4064.066650","3659.174561","3678.924561",2596.64,2573.51,2597.82,2562.02
2019-01-11,"3674.015381","3713.881836","3653.069824","3687.365479",2596.26,2588.11,2596.27,2577.4
2019-01-14,"3557.311035","3727.836182","3552.285156","3706.052246",2582.61,2580.31,2589.32,2570.41
2019-01-15,"3704.216309","3720.153320","3619.949219","3630.675293",2610.3,2585.1,2613.08,2585.1
2019-01-16,"3631.509766","3685.777100","3624.673340","3655.006836",2616.1,2614.75,2625.76,2612.68
2019-01-17,"3651.871094","3680.135986","3621.960938","3678.563965",2635.96,2609.28,2645.06,2606.36
2019-01-18,"3677.990479","3682.520020","3637.080811","3657.839355",2670.71,2651.27,2675.47,2647.58
2019-01-22,"3575.081299","3620.746582","3539.721436","3604.577148",2632.9,2657.88,2657.88,2617.27
2019-01-23,"3605.557129","3623.067871","3565.313965","3585.123047",2638.7,2643.48,2653.19,2612.86
2019-01-24,"3584.500244","3616.087402","3569.092773","3600.865479",2642.33,2638.84,2647.2,2627.01
2019-01-25,"3607.390381","3612.927734","3575.597412","3599.765869",2664.76,2657.44,2672.38,2657.33
2019-01-28,"3584.283203","3586.750977","3439.232910","3470.450439",2643.85,2644.97,2644.97,2624.06
2019-01-29,"3468.870117","3476.065430","3400.819824","3448.116943",2640,2644.89,2650.93,2631.05
2019-01-30,"3443.896973","3495.174805","3429.387939","3486.181641",2681.05,2653.62,2690.44,2648.34
2019-01-31,"3485.409180","3504.804932","3447.915771","3457.792725",2704.1,2685.49,2708.95,2678.65
2019-02-01,"3460.547119","3501.954102","3431.591553","3487.945313",2706.53,2702.32,2716.66,2696.88
2019-02-04,"3467.211670","3476.223877","3442.586914","3459.154053",2724.87,2706.49,2724.99,2698.75
2019-02-05,"3454.950928","3478.148193","3451.937012","3466.357422",2737.7,2728.34,2738.98,2724.03
2019-02-06,"3469.091797","3469.091797","3398.565430","3413.767822",2731.61,2735.05,2738.08,2724.15
2019-02-07,"3414.929443","3427.945557","3394.218506","3399.471680",2706.05,2717.53,2719.32,2687.26
2019-02-08,"3401.376465","3695.614014","3391.023682","3666.780273",2707.88,2692.36,2708.07,2681.83
2019-02-11,"3695.613037","3695.613037","3642.287842","3648.430664",2709.8,2712.4,2718.05,2703.79
2019-02-12,"3642.751953","3668.586914","3618.556885","3653.528564",2744.73,2722.61,2748.19,2722.61
2019-02-13,"3653.604004","3669.746582","3617.246338","3632.070557",2753.03,2750.3,2761.85,2748.63
2019-02-14,"3631.170166","3646.256592","3607.697754","3616.880859",2745.73,2743.5,2757.9,2731.23
2019-02-15,"3617.368408","3647.795166","3608.206543","3620.810791",2775.6,2760.24,2775.66,2760.24
2019-02-19,"3911.661621","4010.879395","3908.153076","3947.094482",2779.76,2769.28,2787.33,2767.29
2019-02-20,"3946.685059","4000.486328","3926.246826","3999.820557",2784.7,2779.05,2789.88,2774.06
2019-02-21,"4000.256836","4010.009521","3940.108154","3954.118164",2774.88,2780.24,2781.58,2764.55
2019-02-22,"3952.406494","4006.538330","3950.816406","4005.526611",2792.67,2780.67,2794.2,2779.11
2019-02-25,"3807.002441","3913.707275","3807.002441","3882.696289",2796.11,2804.35,2813.49,2794.99
2019-02-26,"3878.697266","3891.578857","3837.986328","3854.357910",2793.9,2792.36,2803.12,2789.47
2019-02-27,"3857.479736","3888.802490","3787.058838","3851.047363",2792.38,2787.5,2795.76,2775.13
2019-02-28,"3848.261963","3906.058350","3845.821289","3854.785400",2784.49,2788.11,2793.73,2782.51
2019-03-01,"3853.757080","3907.795410","3851.692383","3859.583740",2803.69,2798.22,2808.02,2787.38
2019-03-04,"3845.091553","3867.381836","3733.749756","3761.557129",2792.81,2814.37,2816.88,2767.66
2019-03-05,"3759.832520","3903.916748","3745.183105","3896.375000",2789.65,2794.41,2796.44,2782.97
2019-03-06,"3897.081055","3919.510498","3871.460693","3903.942627",2771.45,2790.27,2790.27,2768.69
2019-03-07,"3903.384766","3939.373291","3894.113037","3911.484375",2748.93,2766.53,2767.25,2739.09
2019-03-08,"3913.225830","3950.432129","3875.228516","3901.131592",2743.07,2730.79,2744.13,2722.27
2019-03-11,"3953.740234","3966.384766","3889.239014","3905.227295",2783.3,2747.61,2784,2747.61
2019-03-12,"3903.758301","3926.889160","3863.559082","3909.156250",2791.52,2787.34,2798.32,2786.73
2019-03-13,"3913.047363","3926.597656","3891.904297","3906.717285",2810.92,2799.78,2821.24,2799.78
2019-03-14,"3905.576904","3946.504395","3901.296875","3924.369141",2808.48,2810.38,2815,2803.46
2019-03-15,"3926.663330","3968.542969","3914.015381","3960.911133",2822.48,2810.79,2830.73,2810.79
2019-03-18,"4029.968506","4071.556641","4009.117188","4032.507324",2832.94,2822.61,2835.41,2821.99
2019-03-19,"4032.691895","4082.216064","4023.812500","4071.190186",2832.57,2840.76,2852.42,2823.27
2019-03-20,"4070.793945","4089.461914","4031.110840","4087.476318",2824.23,2831.34,2843.54,2812.43
2019-03-21,"4083.953857","4097.359863","4005.151367","4029.326904",2854.88,2819.72,2860.31,2817.38
2019-03-22,"4028.514648","4053.906738","4021.542480","4023.968262",2800.71,2844.52,2846.16,2800.47
2019-03-25,"4024.112793","4038.840820","3934.031250","3963.070557",2798.36,2796.01,2809.79,2785.02
2019-03-26,"3969.228760","3985.080811","3944.753174","3985.080811",2818.46,2812.66,2829.87,2803.99
2019-03-27,"3984.244873","4087.066162","3977.810547","4087.066162",2805.37,2819.72,2825.56,2787.72
2019-03-28,"4087.584473","4094.902100","4040.266357","4069.107178",2815.44,2809.4,2819.71,2798.77
2019-03-29,"4068.299805","4113.500977","4034.097168","4098.374512",2834.4,2828.27,2836.03,2819.23
2019-04-01,"4105.362305","4164.953125","4096.901367","4158.183105",2867.19,2848.63,2869.4,2848.63
2019-04-02,"4156.919434","4905.954590","4155.316895","4879.877930",2867.24,2868.24,2872.9,2858.75
2019-04-03,"4879.958008","5307.003418","4876.621094","4973.021973",2873.4,2876.09,2885.25,2865.17
2019-04-04,"4971.307617","5063.159668","4836.793945","4922.798828",2879.39,2873.99,2881.28,2867.14
2019-04-05,"4922.806152","5053.509766","4919.491699","5036.681152",2892.74,2884.16,2893.24,2882.99
2019-04-08,"5199.835449","5318.836426","5148.211914","5289.770996",2895.77,2888.46,2895.95,2880.78
2019-04-09,"5289.917969","5289.917969","5167.418945","5204.958496",2878.2,2886.58,2886.88,2873.33
2019-04-10,"5204.105469","5421.651367","5193.382324","5324.551758",2888.21,2881.37,2889.71,2879.13
2019-04-11,"5325.081543","5354.225586","5017.296387","5064.487793",2888.32,2891.92,2893.42,2881.99
2019-04-12,"5061.200684","5103.274414","4955.852539","5089.539063",2907.41,2900.86,2910.54,2898.37
2019-04-15,"5167.321777","5196.606934","5024.069336","5067.108398",2905.58,2908.32,2909.6,2896.48
2019-04-16,"5066.577637","5238.945313","5055.194824","5235.559570",2907.06,2912.26,2916.06,2900.71
2019-04-17,"5236.135254","5274.275391","5219.205566","5251.937988",2900.45,2916.04,2918,2895.45
2019-04-18,"5251.480469","5319.986328","5250.506836","5298.385742",2905.03,2904.81,2908.4,2891.9
2019-04-22,"5312.494629","5422.687500","5280.276855","5399.365234",2907.97,2898.78,2909.51,2896.35
2019-04-23,"5399.365723","5633.802246","5389.408691","5572.362305",2933.68,2909.99,2936.31,2908.53
2019-04-24,"5571.508301","5642.044434","5418.263184","5464.866699",2927.25,2934,2936.83,2926.05
2019-04-25,"5466.524414","5542.238281","5181.338867","5210.515625",2926.17,2928.99,2933.1,2912.84
2019-04-26,"5210.304688","5383.634277","5177.368652","5279.348145",2939.88,2925.81,2939.88,2917.56
2019-04-29,"5284.858398","5311.274902","5216.487793","5247.352539",2943.03,2940.58,2949.52,2939.35
2019-04-30,"5247.726074","5363.257324","5224.189941","5350.726563",2945.83,2937.14,2948.22,2924.11
2019-05-01,"5350.914551","5418.003906","5347.645996","5402.697266",2923.73,2952.33,2954.13,2923.36
2019-05-02,"5402.422852","5522.262695","5394.217285","5505.283691",2917.52,2922.16,2931.68,2900.5
2019-05-03,"5505.552246","5865.881836","5490.201660","5768.289551",2945.64,2929.21,2947.85,2929.21
2019-05-06,"5791.693359","5802.957520","5653.687500","5746.807129",2932.47,2908.89,2937.32,2898.21
2019-05-07,"5745.599121","5988.178223","5741.395996","5829.501465",2884.05,2913.03,2913.03,2862.6
2019-05-08,"5849.481445","5989.980957","5794.715820","5982.457520",2879.42,2879.61,2897.96,2873.28
2019-05-09,"5982.316406","6183.039063","5982.316406","6174.528809",2870.72,2859.84,2875.97,2836.4
2019-05-10,"6175.822754","6434.617676","6161.519043","6378.849121",2881.4,2863.1,2891.31,2825.39
2019-05-13,"6971.178223","8047.413086","6898.282227","7814.915039",2811.87,2840.19,2840.19,2801.43
2019-05-14,"7807.884277","8268.712891","7696.391113","7994.416016",2834.41,2820.12,2852.54,2820.12
2019-05-15,"7989.374512","8216.423828","7899.106934","8205.167969",2850.96,2820.38,2858.68,2815.08
2019-05-16,"8194.500977","8320.824219","7729.608398","7884.909180",2876.32,2855.8,2892.15,2855.8
2019-05-17,"7886.925781","7929.145508","7038.124512","7343.895508",2859.53,2858.6,2885.48,2854.23
2019-05-20,"8196.923828","8200.967773","7678.781738","7978.309082",2840.23,2841.94,2853.86,2831.29
2019-05-21,"7977.969238","8062.167969","7843.339844","7963.327637",2864.36,2854.02,2868.88,2854.02
2019-05-22,"7956.291992","7997.612305","7615.987305","7680.066406",2856.27,2856.06,2865.47,2851.11
2019-05-23,"7677.269043","7943.791504","7533.196777","7881.846680",2822.24,2836.7,2836.7,2805.49
2019-05-24,"7881.695313","8140.719727","7824.448730","7987.371582",2826.06,2832.41,2841.36,2820.19
2019-05-28,"8802.757813","8807.016602","8634.721680","8719.961914",2802.39,2830.03,2840.51,2801.58
2019-05-29,"8718.591797","8755.852539","8482.728516","8659.487305",2783.02,2790.25,2792.03,2766.06
2019-05-30,"8661.760742","9008.314453","8221.273438","8319.472656",2788.86,2786.94,2799,2776.74
2019-05-31,"8320.286133","8586.659180","8172.550781","8574.501953",2752.06,2766.15,2768.98,2750.52
2019-06-03,"8741.747070","8743.500000","8204.185547","8208.995117",2744.45,2751.53,2763.07,2728.81
2019-06-04,"8210.985352","8210.985352","7564.488770","7707.770996",2803.27,2762.64,2804.49,2762.64
2019-06-05,"7704.343262","7901.849121","7668.668457","7824.231445",2826.15,2818.09,2827.28,2800.92
2019-06-06,"7819.633301","7937.340820","7571.471191","7822.023438",2843.49,2828.51,2852.1,2822.45
2019-06-07,"7826.901367","8126.153320","7788.373535","8043.951172",2873.34,2852.87,2884.97,2852.87
2019-06-10,"7692.284668","8031.909668","7586.730957","8000.329590",2886.73,2885.83,2904.77,2885.51
2019-06-11,"8004.243652","8026.394043","7772.803711","7927.714355",2885.72,2903.27,2910.61,2878.53
2019-06-12,"7925.434082","8196.648438","7862.359863","8145.857422",2879.84,2882.73,2888.57,2874.68
2019-06-13,"8145.545410","8311.567383","8087.061035","8230.923828",2891.64,2886.24,2895.24,2881.99
2019-06-14,"8230.898438","8710.636719","8183.393066","8693.833008",2886.98,2886.82,2894.45,2879.62
2019-06-17,"8988.923828","9416.407227","8988.923828","9320.352539",2889.67,2889.75,2897.27,2887.3
2019-06-18,"9335.466797","9348.374023","9004.901367","9081.762695",2917.75,2906.71,2930.79,2905.44
2019-06-19,"9078.727539","9299.621094","9070.395508","9273.521484",2926.46,2920.55,2931.74,2911.43
2019-06-20,"9273.060547","9594.419922","9232.484375","9527.160156",2954.18,2949.6,2958.06,2931.5
2019-06-21,"9525.074219","10144.556641","9525.074219","10144.556641",2950.46,2952.71,2964.15,2946.87
2019-06-24,"10853.744141","11065.896484","10610.427734","11011.102539",2945.35,2951.42,2954.92,2944.05
2019-06-25,"11007.202148","11790.916992","11007.202148","11790.916992",2917.38,2945.78,2946.52,2916.01
2019-06-26,"11778.581055","13796.489258","11755.597656","13016.231445",2913.78,2926.07,2932.59,2912.99
2019-06-27,"13017.125000","13311.144531","10491.852539","11182.806641",2924.92,2919.66,2929.3,2918.57
2019-06-28,"11162.167969","12445.174805","10914.495117","12407.332031",2941.76,2932.94,2943.98,2929.05
2019-07-01,"10796.930664","11206.439453","10089.314453","10583.134766",2964.33,2971.41,2977.93,2952.22
2019-07-02,"10588.683594","10912.188477","9737.884766","10801.677734",2973.01,2964.66,2973.21,2955.92
2019-07-03,"10818.156250","11968.078125","10818.156250","11961.269531",2995.82,2978.08,2995.84,2977.96
2019-07-05,"11203.102539","11395.661133","10874.964844","10978.459961",2990.41,2984.25,2994.03,2967.97
2019-07-08,"11446.596680","12345.833008","11393.374023","12285.958008",2975.95,2979.77,2980.76,2970.09
2019-07-09,"12284.326172","12779.131836","12233.261719","12573.812500",2979.63,2965.52,2981.9,2963.44
2019-07-10,"12571.537109","13129.529297","11710.978516","12156.512695",2993.07,2989.3,3002.98,2984.62
2019-07-11,"12139.713867","12144.623047","11158.922852","11358.662109",2999.91,2999.62,3002.33,2988.8
2019-07-12,"11354.299805","11905.487305","11179.144531","11815.986328",3013.77,3003.36,3013.92,3001.87
2019-07-15,"10257.838867","11052.766602","9992.006836","10895.089844",3014.3,3017.8,3017.8,3008.77
2019-07-16,"10896.653320","10996.632813","9448.106445","9477.641602",3004.04,3012.13,3015.02,3001.15
2019-07-17,"9471.213867","9963.134766","9163.134766","9693.802734",2984.42,3005.1,3005.26,2984.25
2019-07-18,"9698.502930","10736.842773","9376.798828","10666.482422",2995.11,2978.87,2998.28,2973.09
2019-07-19,"10653.956055","10716.980469","10229.628906","10530.732422",2976.61,3004.26,3006.02,2975.86
2019-07-22,"10596.948242","10651.791016","10154.921875","10343.106445",2985.03,2981.93,2990.71,2976.65
2019-07-23,"10346.748047","10346.748047","9883.594727","9900.767578",3005.47,2994.74,3005.9,2988.56
2019-07-24,"9887.730469","9908.796875","9614.306641","9811.925781",3019.56,2998.77,3019.59,2996.82
2019-07-25,"9809.096680","10154.253906","9773.957031","9911.841797",3003.67,3016.26,3016.31,2997.24
2019-07-26,"9913.126953","9916.517578","9717.982422","9870.303711",3025.86,3013.25,3027.98,3012.59
2019-07-29,"9548.178711","9681.648438","9472.948242","9519.145508",3020.97,3024.47,3025.61,3014.3
2019-07-30,"9522.329102","9701.759766","9437.335938","9607.423828",3013.18,3007.66,3017.19,3000.94
2019-07-31,"9604.050781","10085.627930","9598.097656","10085.627930",2980.38,3016.22,3017.4,2958.08
2019-08-01,"10077.442383","10446.919922","9922.019531","10399.668945",2953.56,2980.32,3013.59,2945.23
2019-08-02,"10402.042969","10657.953125","10371.013672","10518.174805",2932.05,2943.9,2945.5,2914.11
2019-08-05,"10960.735352","11895.091797","10960.735352","11805.653320",2844.74,2898.07,2898.07,2822.12
2019-08-06,"11811.544922","12273.821289","11290.731445","11478.168945",2881.77,2861.18,2884.4,2847.42
2019-08-07,"11476.193359","12036.990234","11433.701172","11941.968750",2883.98,2858.65,2892.17,2825.71
2019-08-08,"11954.040039","11979.419922","11556.167969","11966.407227",2938.09,2896.21,2938.72,2894.47
2019-08-09,"11953.469727","11970.458008","11709.745117","11862.936523",2918.65,2930.51,2935.75,2900.15
2019-08-12,"11528.189453","11528.189453","11320.951172","11382.616211",2883.09,2907.07,2907.58,2873.14
2019-08-13,"11385.052734","11420.049805","10830.327148","10895.830078",2926.32,2880.72,2943.31,2877.05
2019-08-14,"10889.487305","10889.556641","10028.135742","10051.704102",2840.6,2894.15,2894.15,2839.64
2019-08-15,"10038.421875","10437.411133","9675.316406","10311.545898",2847.6,2846.2,2856.67,2825.51
2019-08-16,"10319.419922","10524.349609","9855.478516","10374.338867",2888.68,2864.74,2893.63,2864.74
2019-08-19,"10350.283203","10916.053711","10313.204102","10916.053711",2923.65,2913.48,2931,2913.48
2019-08-20,"10916.346680","10947.041992","10618.960938","10763.232422",2900.51,2919.01,2923.63,2899.6
2019-08-21,"10764.572266","10798.729492","9962.721680","10138.049805",2924.43,2922.04,2928.73,2917.91
2019-08-22,"10142.521484","10232.996094","9831.462891","10131.055664",2922.95,2930.94,2939.08,2904.51
2019-08-23,"10136.309570","10442.443359","10078.192383","10407.964844",2847.11,2911.07,2927.01,2834.97
2019-08-26,"10126.299805","10512.328125","10126.299805","10370.820313",2878.38,2866.7,2879.27,2856
2019-08-27,"10372.826172","10381.328125","10087.300781","10185.500000",2869.16,2893.14,2898.79,2860.59
2019-08-28,"10203.426758","10279.366211","9716.656250","9754.422852",2887.94,2861.28,2890.03,2853.05
2019-08-29,"9756.786133","9756.786133","9421.629883","9510.200195",2924.58,2910.37,2930.5,2905.67
2019-08-30,"9514.844727","9656.124023","9428.302734","9598.173828",2926.46,2937.09,2940.43,2913.32
2019-09-03,"10345.725586","10736.104492","10308.547852","10623.540039",2906.27,2909.01,2914.39,2891.85
2019-09-04,"10621.180664","10762.644531","10434.709961","10594.493164",2937.78,2924.67,2938.84,2921.86
2019-09-05,"10588.183594","10627.269531","10516.417969","10575.533203",2976,2960.6,2985.86,2960.6
2019-09-06,"10578.198242","10898.761719","10292.299805","10353.302734",2978.71,2980.33,2985.03,2972.51
2019-09-09,"10443.228516","10450.311523","10144.929688","10334.974609",2978.43,2988.43,2989.43,2969.39
2019-09-10,"10336.408203","10394.353516","10020.573242","10115.975586",2979.39,2971.01,2979.39,2957.01
2019-09-11,"10123.035156","10215.948242","9980.776367","10178.372070",3000.93,2981.41,3000.93,2975.31
2019-09-12,"10176.819336","10442.253906","10099.242188","10410.126953",3009.57,3009.08,3020.74,3000.92
2019-09-13,"10415.362305","10441.489258","10226.596680","10360.546875",3007.39,3012.21,3017.33,3002.9
2019-09-16,"10347.222656","10386.867188","10189.744141","10276.793945",2997.96,2996.41,3002.19,2990.67
2019-09-17,"10281.513672","10296.771484","10199.739258","10241.272461",3005.7,2995.67,3006.21,2993.73
2019-09-18,"10247.795898","10275.928711","10191.469727","10198.248047",3006.73,3001.5,3007.83,2978.57
2019-09-19,"10200.496094","10295.668945","9851.692383","10266.415039",3006.79,3010.36,3021.99,3003.16
2019-09-20,"10266.318359","10285.872070","10132.186523","10181.641602",2992.07,3008.42,3016.37,2984.68
